strategy,date,direction,entry_time,exit_time,entry_underlying,exit_underlying,entry_premium,exit_premium,qty,gross_pnl,fees,net_pnl,reason,setup,symbol,instrument,regime,segment
rsi_bounce,2026-01-12,bullish,11:00,,940.75,943.55,940.75,943.55,88,246.399999999996,109.62,136.78,RSI5_50,S1,BAJFINANCE-EQ,equity,BULL,all
rsi_bounce,2026-01-12,bullish,10:15,,7402.0,7333.0,7402.0,7333.0,11,-759.0,108.09,-867.09,TIME75,S1,EICHERMOT-EQ,equity,BULL,all
rsi_bounce,2026-01-12,bullish,10:55,,931.95,929.95,931.95,929.95,89,-178.0,109.52,-287.52,RSI5_50,S1,HDFCBANK-EQ,equity,BULL,all
rsi_bounce,2026-01-12,bullish,11:05,,279.15,278.25,279.15,278.25,297,-267.29999999999325,109.45,-376.75,RSI5_50,S1,ETERNAL-EQ,equity,BULL,all
rsi_bounce,2026-01-12,bullish,11:35,,755.45,755.05,755.45,755.05,109,-43.60000000000991,109.14,-152.74,RSI5_50,S1,HDFCLIFE-EQ,equity,BULL,all
rsi_bounce,2026-01-12,bullish,12:00,,6372.0,6382.0,6372.0,6382.0,13,130.0,109.6,20.4,RSI5_50,S1,DIVISLAB-EQ,equity,BULL,all
rsi_bounce,2026-01-12,bullish,13:30,,1598.5,1597.1,1598.5,1597.1,51,-71.40000000000464,108.5,-179.9,RSI5_50,S1,INFY-EQ,equity,BULL,all
rsi_bounce,2026-01-12,bullish,13:45,,337.5,336.4,337.5,336.4,245,-269.50000000000557,109.29,-378.79,RSI5_50,S1,NTPC-EQ,equity,BULL,all
rsi_15min,2026-01-12,bullish,11:15,,16313.0,16309.0,16313.0,16309.0,5,-20.0,108.56,-128.56,S3_RSI50,S3,MARUTI-EQ,equity,BULL,all
rsi_15min,2026-01-12,bullish,11:25,,1456.4,1454.5,1456.4,1454.5,56,-106.4000000000051,108.51,-214.91,S3_RSI50,S3,RELIANCE-EQ,equity,BULL,all
rsi_15min,2026-01-12,bullish,11:25,,3607.0,3613.7,3607.0,3613.7,23,154.09999999999582,109.69,44.41,S3_RSI50,S3,M&M-EQ,equity,BULL,all
rsi_bounce,2026-01-13,bullish,10:15,,2017.5,2020.2,2017.5,2020.2,41,110.70000000000186,109.5,1.2,RSI5_50,S1,BHARTIARTL-EQ,equity,BULL,all
rsi_bounce,2026-01-13,bullish,11:45,,2783.4,2787.1,2783.4,2787.1,29,107.29999999999472,107.99,-0.69,RSI5_50,S1,GRASIM-EQ,equity,BULL,all
rsi_bounce,2026-01-13,bullish,11:05,,2395.0,2385.0,2395.0,2385.0,34,-340.0,108.31,-448.31,TIME75,S1,HINDUNILVR-EQ,equity,BULL,all
rsi_bounce,2026-01-13,bullish,12:15,,283.65,283.85,283.65,283.85,292,58.40000000001328,109.56,-51.16,RSI5_50,S1,JIOFIN-EQ,equity,BULL,all
rsi_bounce,2026-01-13,bullish,12:15,,426.16,424.4,426.16,424.4,194,-341.44000000000926,109.26,-450.7,TIME75,S1,KOTAKBANK-EQ,equity,BULL,all
rsi_bounce,2026-01-13,bullish,12:20,,12080.0,12050.0,12080.0,12050.0,6,-36.0,121.65,-157.65,TIME75,S1,ULTRACEMCO-EQ,equity,BULL,all
rsi_bounce,2026-01-13,bullish,12:25,,944.25,940.9,944.25,940.9,87,-291.450000000002,108.87,-400.32,RSI5_50,S1,BAJFINANCE-EQ,equity,BULL,all
rsi_15min,2026-01-13,bullish,11:20,,336.1,334.15,336.1,334.15,246,-479.7000000000112,109.19,-588.89,S3_TIME75,S3,ITC-EQ,equity,BULL,all
rsi_15min,2026-01-13,bullish,11:25,,16467.0,16388.0,16467.0,16388.0,5,-395.0,108.96,-503.96,S3_TIME75,S3,MARUTI-EQ,equity,BULL,all
rsi_15min,2026-01-13,bullish,11:30,,148.6,147.7,148.6,147.7,558,-502.2000000000032,109.34,-611.54,S3_RSI50,S3,SAIL-EQ,equity,BULL,all
rsi_15min,2026-01-13,bullish,13:35,,5905.0,5910.0,5905.0,5910.0,14,70.0,109.43,-39.43,S3_EXIT,S3,BRITANNIA-EQ,equity,BULL,all
rsi_bounce,2026-01-14,bullish,10:15,,1703.4,1708.2,1703.4,1708.2,48,230.39999999999782,108.83,121.57,RSI5_50,S1,SUNPHARMA-EQ,equity,BULL,all
rsi_bounce,2026-01-14,bullish,10:20,,162.17,162.6,162.17,162.6,511,219.73000000000349,109.66,110.07,RSI5_50,S1,IRCON-EQ,equity,BULL,all
rsi_bounce,2026-01-14,bullish,10:30,,6020.0,6030.5,6020.0,6030.5,13,136.5,106.15,30.35,RSI5_50,S1,LTM-EQ,equity,BULL,all
rsi_bounce,2026-01-14,bullish,10:40,,419.8,420.2,419.8,420.2,197,78.79999999999552,109.47,-30.67,RSI5_50,S1,KOTAKBANK-EQ,equity,BULL,all
